r;wi,,RingsBeforePickup,Klingelzeichen bis zum Aufheben,,,,"1F00",,,UCH,,,"Wird nur für das analoge Modem verwendet. Null bedeutet, das Modem nimmt nie an."
r;wi,,RingTimeTSM1,,,,,"2000",,,UCH,,,
r;wi,,RingTimeTSM2,,,,,"2100",,,UCH,,,
r;wi,,MessageThreshold,,,,,"2200",,,UCH,,,
r;wi,,ConnectionCycle,,,,,"2300",,,UCH,,,
r;wi,,FieldStrengthMax,Max. Signalstärke GSM/GPRS,,,,"2400",,,UCH,,,Max. Wert seit dem letzten Netz ein (0..31)
r;wi,,FieldStrengthMin,Min. Signalstärke GSM/GPRS,,,,"2500",,,UCH,,,Min. Wert seit dem letzten Netz ein (0..31)
r;wi,,EnableDisErrorMsg,Fehlerfreiheit melden,,,,"2600",,,onoff,,,"Wenn diese Funktion aktiviert ist, dann wird nach der Beseitigung aller Fehler eine ""Fehler frei"" Meldung gesendet"
r;wi,,SwitchRelays,Relaisausgänge,,,,"2700",,,BI0;BI1,,,
r;wi,,StandbySignal,,,,,"2B00",,,UCH,,,
r;wi,,PowerOnMessage,Netz ein Alarm,,,,"2C00",,,onoff,,,Ein = Alarmmeldung nach Netz ein
r;wi,,AlarmOnDelay,,,,,"2E00",,,UIN;UIN,,,
r;wi,,AlarmOffDelay,,,,,"2F00",,,UIN;UIN,,,
r;wi,,ScanLayoutCycle,,,,,"3000",,,UCH,,,
r;wi,,PredMaintConnectionCycle,,,,,"3100",,,UCH,,,
r;wi,,LastKnownEbusAddr,,,,,"3200",,,UCH,,,
r;wi,,Time,,,,,"3300",,,time,,,
r;wi,,Date,,,,,"3400",,,date,,,
r;wi,,Weekday,,,,,"3500",,,bday,,,
r;wi,,CurrentPppProvider,,,,,"3600",,,UCH,0=1;1=2;2=emergency provider,,
r;wi,,GsmGprsPin,GSM SIM Pin,,,,"3700",,,STR:4,,,Achtung ! Die falsche PIN macht die Kommunikationseinheit unbrauchbar
r;wi,,ModemType,,,,,"3800",,,UCH,0=analogue;1=GSM;2=GPRS,,
r;wi,,H2BusLayout,,,,,"3900",,,UCH,,,
r;wi,,ActualDigitalInputs,Aktueller Wert 230V Alarmeingänge,,,,"3A00",,,BI0;BI1,,,
r;wi,,ActualAnalogInputs,Aktueller Wert 24V Eingänge,,,,"3B00",,,UIN;UIN,,,
r;wi,,ActualCounterValue,Zählerstand 24V Zählereingänge,,,,"3C00",,,UIN;UIN,,,
r;wi,,ModemDialPrefix,Modem Wahlprefix,,,,"3D00",,,STR:4,,,Diese Zeichenkette wird vor dem Wählen an das Modem gesendet
r;wi,,DebugFlags,,,,,"3E00",,,ULG,,,
r;wi,,ModemCountryCode,Modem Landescode,,,,"3F00",,,UCH,,,
r;wi,,DoReset,,,,,"4000",,,UCH,,,
r;wi,,DataCollectionLimit,,,,,"4100",,,ULG,,,
r;wi,,Temp3WayValve,,,,,"4200",,,tempsensor,,,
[SW>=200]r;ws,,ComErrorDelay,,,,,"4300",,,UIN,,Control interface,
r;ws,,RfWakeupCycle,,,,,"4600",,,UIN,,,
