r,,ActualTempDesired,Akt. Solltemperatur,,,,"1F00",,,temp1,,,"Current tank setpoint. Depends on the programmed period and current time, operating mode …",,,
r;w,,ManualStorageTempDesired,Manueller Speichersollwert,,,,"4700",,,temp,,,DHW setpoint in case of manual mode,,,
r,,QuickVetoTempDesired,Quick Veto Sollwert,,,,"4600",,,temp,,,DHW setpoint in case of quick veto,,,
r,,LegionellaPump,Legionellenpumpe,,,,"0700",,,onoff,,,Legionella pump,,,
r,,RuntimeLegionellaPump,RuntimeLegionellaPump,,,,"4100",,,hoursum2,,,,,,
r,,HwcLegioProtectionMaxTimer,Legionellenschutz max. Timer,,,,"1A00",,,minutes0,,,Maximal time the legio protection state is hold (indepent of reached temperature),,,
r,,LegionellaProtectionActive,LegionellaProtectionActive,,,,"4900",,,yesno,,,TRUE if legionella protection is active,,,
r;wi,,HwcTempOffset,T_DHWOffset,,,,"5000",,,calibration0,,,Offset between desired temperature and setpoint,,,
r;wi,,HwcLaggingTime,WP Nachlaufzeit WW,,,,"2200",,,minutes0,,,Lagging time after tank loading,,,
r,,HwcLoadingHysteresis,Hystereses Speicherladung,,,,"5C00",,,desiredtemp,,,"Hysteresis for DHW tank loading, if there is no special hysteresis (legionella, frost protection...).",,,
r,,HwcLoadingRequest,Ladeanforderung,,,,"1C00",,,yesno,,,Flag: Loading request to the energy manager for DHW,,,
r,,HwcLoadingEnabled,Ladefreigabe,,,,"1D00",,,yesno,,,Flag: Loading enabled by the energy manager,,,
r,,HwcLegioTempOkTimer,Max. Rücklauftemperatur,,,,"2000",,,temp0,,,Time for which the temperature for legio protection should be hold,,,
r,,IsInQuickVeto,Quick Veto aktiv,,,,"4B00",,,yesno,,,Flag: Quick veto active,,,
r,,IsInOneOffLoading,Einmalige Speicherladung aktiv,,,,"4A00",,,yesno,,,TRUE if one off loading is active,,,
# DHW: Betriebsart,,,,,,,,,,,,,,,,
*r,hwc,,,,,"B504",,,,,,,,,,
r,,Mode,Betriebsart,,,,01,,,temp0;hwcmode;IGN:2;HEX;IGN;onoff;IGN,,,,,,
r,,Status,Status,,,,0D,,,temp0;onoff;temp;temp0,,,,,,
# DHW: Schaltzeiten Warmwasser,,,,,,,,,,,,,,,,
*r,hwc,,,,,"B504",,,,,,,,,,
*w,hwc,,,,,"B505","09",,,,,,,,,
r,,Timer.Monday,Zeitfenster Montag,,,,02,,,timer,,,,,,
r,,Timer.Tuesday,Zeitfenster Dienstag,,,,03,,,timer,,,,,,
r,,Timer.Wednesday,Zeitfenster Mittwoch,,,,04,,,timer,,,,,,
r,,Timer.Thursday,Zeitfenster Donnerstag,,,,05,,,timer,,,,,,
r,,Timer.Friday,Zeitfenster Freitag,,,,06,,,timer,,,,,,
r,,Timer.Saturday,Zeitfenster Samstag,,,,07,,,timer,,,,,,
r,,Timer.Sunday,Zeitfenster Sonntag,,,,08,,,timer,,,,,,
w,,Timer.Monday,Zeitfenster Montag,,,,01,,,timer,,,,,,
w,,Timer.Tuesday,Zeitfenster Dienstag,,,,02,,,timer,,,,,,
w,,Timer.Wednesday,Zeitfenster Mittwoch,,,,03,,,timer,,,,,,
w,,Timer.Thursday,Zeitfenster Donnerstag,,,,04,,,timer,,,,,,
w,,Timer.Friday,Zeitfenster Freitag,,,,05,,,timer,,,,,,
w,,Timer.Saturday,Zeitfenster Samstag,,,,06,,,timer,,,,,,
w,,Timer.Sunday,Zeitfenster Sonntag,,,,07,,,timer,,,,,,
# Fehlerliste,,,,,,,,,,,,,,,,
*r,hwc,,,,,"B503","00",,,,,,,,,
r,,currenterror,Aktuelle Fehler,,,,01,,,errors,,,,,,
# Fehlerhistorie,,,,,,,,,,,,,,,,
*r,hwc,,,,,"B503","01",,,,,,,,,
*wi,hwc#install,,,,,"B503","02",,,,,,,,,
r,,errorhistory,Fehlerhistorie,,,,01,index,m,UCH,,,,,,errorhistory
wi,,clearerrorhistory,Fehlerhistorie: löschen,,,,01,cleared,s,yesno,,,,,,
