r;wi,,CfgHeatSinkType,Kreis Typ,,,,"3C00",,,UCH,0=disabled;1=mixer;2=water;3=fixvalue;4=backflow,,Type of the configurable mixer circuit,,,
r;w,,OperatingMode,Betriebsart,,,,"2B00",,,mcmode,,,Operating mode of mixer circuit,,,
r;w,,TempDesired,Solltemperatur,,,,"3200",,,temp1,,,Day temperature setpoint of the circuit,,,
r;w,,TempDesiredLow,Absenksollwert,,,,"3300",,,temp1,,,Night temperature setpoint of the circuit,,,
r;w,,HeatingCurve,Heizkurve,,,,"3500",,,curve,,,Heating curve,,,
r;w,,OtShutdownLimit,AT-Abschaltgrenze,,,,"3600",,,desiredtemp,,,"For outside temperatures higher than this, there is no heat demand generated anymore",,,
r;w,,HcPumpIdlePeriod,Pumpensperrzeit,,,,"4F00",,,minutes0,,,Time pump is not running in a pause at least,,,
r;w,,FlowTempMin,Minimaler Vorlaufsollwert,,,,"3000",,,temp0,,,For a heat demand the desired flow temperature will at least be this value,,,
r;w,,FlowTempMax,Maximaler Vorlaufsollwert,,,,"3100",,,temp0,,,For a heat demand the desired flow temperature will maximal be this value,,,
r;w,,HcMaxPreHeating,Max. Voraufheizung,,,,"3800",,,hours,,,The heating start before a time window could shifted forwards maximal this time (related to the outside temperature),,,
r;w,,TeleswitchOperatingMode,TeleSWITCH Betriebsart,,,,"3F00",,,mcmode,,,If the tele switch port is activated the mixer circuit operates in this mode,,,
r;wi,,FloorPavingDryingDay,Estrichtrocknungstag,,,,"3B00",,,UCH,,,Current day of floor paving drying routine,,,
# ##### MK1: Kühlung #####,,,,,,,,,,,,,,,,
r,,CoolingRequest,Anforderung Kühlung,,,,"B600",,,yesno,,,,,,
r,,AutocoolTestModeActive,Automatische Kühlung Testbetrieb,,,,"B500",,,yesno,,,,,,
r,,SystemMode,Systemmodus,,,,"B400",,,UCH,,,,,,
r,,CoolingSupported,Automatische Kühlung freigegeben,,,,"B900",,,yesno,,,,,,
r,,DWMOffToHeatingDelay,Sperrzeit Bereitschaft - Heizen,,,,"B700",,,UCH,,,,,,
r,,DWMOffToCoolingDelay,Sperrzeit Bereitschaft -> Kühlen,,,,"B800",,,UCH,,,,,,
r;w,,CoolingStartOffset,Kühlen start Offset,,,,"BA00",,,D1C,,,,,,
r,,Tot24h,24h Mittelwert Aussentemperatur,,,,"BB00",,,temp,,,Outside temperature mean value over 24 hours,,,
r,,TotAverageTime,Außentemperatur Mittelungszeitraum,,,,"BC00",,,UCH,,,,,,
r,,CoolingEfficiencyState,Effizienzzustand Kühlung,,,,"BD00",,,UCH,,,,,,
r;w,,EfficiencyHysteresisMin,Minimale Raum zu Vorlauftemperaturdifferenz,,,,"BE00",,,D1C,,,,,,
r;w,,CoolingOperatingMode,Betriebsart Kühlen,,,,"BF00",,,mcmode,,,Operating mode of cooling circuit,,,
r,,TempDiffInOutdoor,Zulässige Raum zu Außentemperaturunterschreitung,,,,"C100",,,D1C,,,,,,
r,,HcManualWorkingModeTriggeringActive,Manuelle Kühlung aktiviert,,,,"C200",,,UCH,,,,,,
r,,HcMode,Heizkreismodus,,,,"C300",,,UCH,,,,,,
r,,HcModeAutomaticState,Heizkreismodus automatische Kühlung,,,,"C400",,,UCH,,,,,,
r,,HcModeManualState,Heizkreismodus manuelle Kühlung,,,,"C500",,,UCH,,,,,,
r,,CoolingOpmodeAutoState,Kühlbetriebsart Auto Zustand,,,,"C600",,,UCH,,,,,,
r,,CoolingModeAutomaticState,CoolingModeAutomaticState,,,,"C700",,,UCH,,,,,,
r,,CoolingWhileHolidaySupported,Kühlung freigegeben während Urlaubszeitraum,,,,"C800",,,UCH,,,,,,
r,,RcRoomTemp,RcRoomTemp,,,,"C900",,,temp,,,,,,
r,,SystemWithCooling,SystemWithCooling,,,,"D400",,,yesno,,,,,,
# MK1: Zeitprogramm Kühlen,,,,,,,,,,,,,,,,
*r,mc,,,,,"B515",,,,IGN:1,,,,,,
*w,mc,,,,,"B515",,,,,,,,,,
r;w,,coolingTimer.Monday,Zeitfenster Montag,,,,0003,,,timer,,,,,,
r;w,,coolingTimer.Tuesday,Zeitfenster Dienstag,,,,0103,,,timer,,,,,,
r;w,,coolingTimer.Wednesday,Zeitfenster Mittwoch,,,,0203,,,timer,,,,,,
r;w,,coolingTimer.Thursday,Zeitfenster Donnerstag,,,,0303,,,timer,,,,,,
r;w,,coolingTimer.Friday,Zeitfenster Freitag,,,,0403,,,timer,,,,,,
r;w,,coolingTimer.Saturday,Zeitfenster Samstag,,,,0503,,,timer,,,,,,
r;w,,coolingTimer.Sunday,Zeitfenster Sonntag,,,,0603,,,timer,,,,,,
# MK1: Betriebsart,,,,,,,,,,,,,,,,
*r,mc,,,,,"B504",,,,,,,,,,
r,,Mode,Betriebsart,,,,01,,,temp0;mcmode;IGN:2;HEX;IGN;onoff;IGN,,,,,,
r,,DateTime,Datum Uhrzeit,,,,00,,,dcfstate;btime;bdate;temp2,,,,,,
r,,Status,Status,,,,0D,,,temp0;onoff;temp;temp0,,,,,,
r,,Status16,Aussentemperatur,,,,16,,,temp,,,,,,
# MK1: Zeitprogramm,,,,,,,,,,,,,,,,
*r,mc,,,,,"B504",,,,,,,,,,
*w,mc,,,,,"B505","09",,,,,,,,,
r,,Timer.Monday,Zeitfenster Montag,,,,02,,,timer,,,,,,
r,,Timer.Tuesday,Zeitfenster Dienstag,,,,03,,,timer,,,,,,
r,,Timer.Wednesday,Zeitfenster Mittwoch,,,,04,,,timer,,,,,,
r,,Timer.Thursday,Zeitfenster Donnerstag,,,,05,,,timer,,,,,,
r,,Timer.Friday,Zeitfenster Freitag,,,,06,,,timer,,,,,,
r,,Timer.Saturday,Zeitfenster Samstag,,,,07,,,timer,,,,,,
r,,Timer.Sunday,Zeitfenster Sonntag,,,,08,,,timer,,,,,,
w,,Timer.Monday,Zeitfenster Montag,,,,01,,,timer,,,,,,
w,,Timer.Tuesday,Zeitfenster Dienstag,,,,02,,,timer,,,,,,
w,,Timer.Wednesday,Zeitfenster Mittwoch,,,,03,,,timer,,,,,,
w,,Timer.Thursday,Zeitfenster Donnerstag,,,,04,,,timer,,,,,,
w,,Timer.Friday,Zeitfenster Freitag,,,,05,,,timer,,,,,,
w,,Timer.Saturday,Zeitfenster Samstag,,,,06,,,timer,,,,,,
w,,Timer.Sunday,Zeitfenster Sonntag,,,,07,,,timer,,,,,,
# Fehlerliste,,,,,,,,,,,,,,,,
*r,mc,,,,,"B503","00",,,,,,,,,
r,,currenterror,Aktuelle Fehler,,,,01,,,errors,,,,,,
# Fehlerhistorie,,,,,,,,,,,,,,,,
*r,mc,,,,,"B503","01",,,,,,,,,
*wi,mc#install,,,,,"B503","02",,,,,,,,,
r,,errorhistory,Fehlerhistorie,,,,01,index,m,UCH,,,,,,errorhistory
wi,,clearerrorhistory,Fehlerhistorie: löschen,,,,01,cleared,s,yesno,,,,,,
# MK1: Raumaufschaltung,,,,,,,,,,,,,,,,
*w,mc,,,,,"B505","2d",,,,,,,,,
w,,RoomTempOffset,Raumaufschaltung,,,,,,,temp,,,,,,
# MK1: quick commands,,,,,,,,,,,,,,,,
*w,mc,,,,,"B505",,,,,,,,,,
w,,party,Quick - Party,,,,05,,,onoff,,,,,,
w,,load,Quick - WW Speicherladung,,,,06,,,onoff,,,,,,
w,,save,Quick - Sparen bis,,,,07,,,TTH,,,,,,
