r;wi,,CfgHeatSinkType,CfgHeatSinkType1,,,,"3C00",,,UCH,0=disabled;1=mixer;2=water;3=fixvalue;4=backflow,,Type of the configurable mixer circuit,,,
,,OperatingMode,Operating mode,,,,"2B00",,,mcmode,,,Operating mode of mixer circuit,,,
,,TempDesired,DesiredTemperature1,,,,"3200",,,temp1,,,Day temperature setpoint of the circuit,,,
,,TempDesiredLow,DesiredLowTemperature1,,,,"3300",,,temp1,,,Night temperature setpoint of the circuit,,,
,,HeatingCurve,Heating curve,,,,"3500",,,curve,,,Heating curve,,,
,,OtShutdownLimit,OtShutdownLimit1,,,,"3600",,,desiredtemp,,,"For outside temperatures higher than this, there is no heat demand generated anymore",,,
,,HcPumpIdlePeriod,HcPumpIdlePeriod1,,,,"4F00",,,minutes0,,,Time pump is not running in a pause at least,,,
,,FlowTempMin,MinFlowTemp1,,,,"3000",,,temp0,,,For a heat demand the desired flow temperature will at least be this value,,,
,,FlowTempMax,MaxFlowTemp1,,,,"3100",,,temp0,,,For a heat demand the desired flow temperature will maximal be this value,,,
,,HcMaxPreHeating,HcMaxPreHeating1,,,,"3800",,,hours,,,The heating start before a time window could shifted forwards maximal this time (related to the outside temperature),,,
,,TeleswitchOperatingMode,TeleswitchOperatingMode1,,,,"3F00",,,mcmode,,,If the tele switch port is activated the mixer circuit operates in this mode,,,
r;wi,,FloorPavingDryingDay,FloorPavingDryingDay1,,,,"3B00",,,UCH,,,Current day of floor paving drying routine,,,
# ##### MK1: Cooling #####,,,,,,,,,,,,,,,,
r,,CoolingRequest,CoolingRequest,,,,"B600",,,yesno,,,,,,
r,,AutocoolTestModeActive,AutocoolTestModeActive,,,,"B500",,,yesno,,,,,,
r,,SystemMode,SystemMode,,,,"B400",,,UCH,,,,,,
r,,CoolingSupported,CoolingSupported,,,,"B900",,,yesno,,,,,,
r,,DWMOffToHeatingDelay,DWMOffToHeatingDelay,,,,"B700",,,UCH,,,,,,
r,,DWMOffToCoolingDelay,DWMOffToCoolingDelay,,,,"B800",,,UCH,,,,,,
,,CoolingStartOffset,CoolingStartOffset,,,,"BA00",,,D1C,,,,,,
r,,Tot24h,Tot_24h,,,,"BB00",,,temp,,,Outside temperature mean value over 24 hours,,,
r,,TotAverageTime,Tot_AverageTime,,,,"BC00",,,UCH,,,,,,
r,,CoolingEfficiencyState,CoolingEfficiencyState,,,,"BD00",,,UCH,,,,,,
,,EfficiencyHysteresisMin,MinEfficiencyHysteresis,,,,"BE00",,,D1C,,,,,,
,,CoolingOperatingMode,CoolingOperatingMode,,,,"BF00",,,mcmode,,,Operating mode of cooling circuit,,,
r,,TempDiffInOutdoor,TemperaturDiffInOutdoor,,,,"C100",,,D1C,,,,,,
r,,HcManualWorkingModeTriggeringActive,HCManualWorkingModeTriggeringActive,,,,"C200",,,UCH,,,,,,
r,,HcMode,HeatCircuitMode,,,,"C300",,,UCH,,,,,,
r,,HcModeAutomaticState,HeatCircuitModeAutomaticState,,,,"C400",,,UCH,,,,,,
r,,HcModeManualState,HeatCircuitModeManualState,,,,"C500",,,UCH,,,,,,
r,,CoolingOpmodeAutoState,CoolingOpmodeAutoState,,,,"C600",,,UCH,,,,,,
r,,CoolingModeAutomaticState,CoolingModeAutomaticState,,,,"C700",,,UCH,,,,,,
r,,CoolingWhileHolidaySupported,CoolingWhileHolidaySupported,,,,"C800",,,UCH,,,,,,
r,,RcRoomTemp,RcRoomTemp,,,,"C900",,,temp,,,,,,
r,,SystemWithCooling,SystemWithCooling,,,,"D400",,,yesno,,,,,,
# Cooling periods,,,,,,,,,,,,,,,,
*r,mc.4,,,,,"B515",,,,IGN:1,,,,,,
*w,mc.4,,,,,"B515",,,,,,,,,,
r;w,,coolingTimer.Monday,Periods Monday,,,,0003,,,timer,,,,,,
r;w,,coolingTimer.Tuesday,Periods Tuesday,,,,0103,,,timer,,,,,,
r;w,,coolingTimer.Wednesday,Periods Wednesday,,,,0203,,,timer,,,,,,
r;w,,coolingTimer.Thursday,Periods Thursday,,,,0303,,,timer,,,,,,
r;w,,coolingTimer.Friday,Periods Friday,,,,0403,,,timer,,,,,,
r;w,,coolingTimer.Saturday,Periods Saturday,,,,0503,,,timer,,,,,,
r;w,,coolingTimer.Sunday,Periods Sunday,,,,0603,,,timer,,,,,,
# Time programme,,,,,,,,,,,,,,,,
*r,mc.4,,,,,"B504",,,,,,,,,,
*w,mc.4,,,,,"B505","09",,,,,,,,,
r,,Timer.Monday,Periods Monday,,,,02,,,timer,,,,,,
r,,Timer.Tuesday,Periods Tuesday,,,,03,,,timer,,,,,,
r,,Timer.Wednesday,Periods Wednesday,,,,04,,,timer,,,,,,
r,,Timer.Thursday,Periods Thursday,,,,05,,,timer,,,,,,
r,,Timer.Friday,Periods Friday,,,,06,,,timer,,,,,,
r,,Timer.Saturday,Periods Saturday,,,,07,,,timer,,,,,,
r,,Timer.Sunday,Periods Sunday,,,,08,,,timer,,,,,,
w,,Timer.Monday,Periods Monday,,,,01,,,timer,,,,,,
w,,Timer.Tuesday,Periods Tuesday,,,,02,,,timer,,,,,,
w,,Timer.Wednesday,Periods Wednesday,,,,03,,,timer,,,,,,
w,,Timer.Thursday,Periods Thursday,,,,04,,,timer,,,,,,
w,,Timer.Friday,Periods Friday,,,,05,,,timer,,,,,,
w,,Timer.Saturday,Periods Saturday,,,,06,,,timer,,,,,,
w,,Timer.Sunday,Periods Sunday,,,,07,,,timer,,,,,,
# Current errorlist,,,,,,,,,,,,,,,,
*r,mc.4,,,,,"B503","00",,,,,,,,,
r,,currenterror,Current errors,,,,01,,,errors,,,,,,
# Error history,,,,,,,,,,,,,,,,
*r,mc.4,,,,,"B503","01",,,,,,,,,
*wi,mc.4#install,,,,,"B503","02",,,,,,,,,
r,,errorhistory,Error history,,,,01,index,m,UCH,,,,,,errorhistory
wi,,clearerrorhistory,Error history: clear,,,,01,cleared,s,yesno,,,,,,
# Room offset calculation,,,,,,,,,,,,,,,,
*w,mc.4,,,,,"B505","2d",,,,,,,,,
w,,RoomTempOffset,Room offset calculation,,,,,,,temp,,,,,,
# quick commands,,,,,,,,,,,,,,,,
*w,mc.4,,,,,"B505",,,,,,,,,,
w,,party,quick - party,,,,05,,,onoff,,,,,,
w,,load,quick - hot water tank filling,,,,06,,,onoff,,,,,,
w,,save,quick - cleaning lady,,,,07,,,TTH,,,,,,
